126.82237769999847,114399,36.89610091508926
422.0495383999987,351885,29.41473819674111
384.6942449999988,379649,35.90215631555264
637.2458437000023,580823,30.502482252924306
281.5146784999997,225239,39.739009571315336
115.82604589999755,93522,23.977490296244177
7.359349900001689,5256,41.95207152155034
2.853216600000451,1761,5.723391150320765
28.434119599998667,16371,40.797139706401936
12.594621599997481,9211,9.405474450774813
20.33714719999989,15664,56.60366370415271
50.95719050000116,17250,-3.835033273237908
80.82527900000059,61031,57.95556626298764
9.400768100000278,5339,-5.896902465978869
4.514857699999993,2680,63.23905954357035
3.559144100003323,2077,7.951268927739358
4.059836100001121,2371,49.32548898979422
6.227652000001399,4900,13.436854045780528
3.8353051000012783,2083,80.46423349812622
0.24481440000090515,209,28.00432377187739
